Pair,RV,AR,TP,SL,Total Pips,Win Trade,Lose Trade,Win Rate,R/R,Score
AUDUSD,20,0.0001,55,13,436,50,178,0.22,4.230769231,405.8153846
AUDUSD,20,0.0001,64,17,449,45,143,0.24,3.764705882,405.6847059
AUDUSD,20,0.0001,77,25,470,35,89,0.28,3.08,405.328
AUDUSD,20,0.0001,58,31,555,55,85,0.39,1.870967742,404.9709677
AUDUSD,20,0.0001,55,17,462,56,154,0.27,3.235294118,403.5705882
AUDUSD,20,0.0001,38,12,472,80,214,0.27,3.166666667,403.56
AUDUSD,20,0.0001,62,44,608,46,51,0.47,1.409090909,402.6618182
AUDUSD,20,0.0001,57,16,452,52,157,0.25,3.5625,402.5625
AUDUSD,20,0.0001,37,11,460,82,234,0.26,3.363636364,402.2909091
AUDUSD,20,0.0001,68,26,496,44,96,0.31,2.615384615,402.1415385
AUDUSD,20,0.0001,70,36,530,41,65,0.39,1.944444444,401.9166667
AUDUSD,20,0.0001,71,26,474,40,91,0.31,2.730769231,401.2592308
AUDUSD,20,0.0001,55,25,520,59,109,0.35,2.2,400.4
AUDUSD,20,0.0001,62,30,522,51,88,0.37,2.066666667,399.156
AUDUSD,20,0.0001,70,35,525,43,71,0.38,2,399
AUDUSD,20,0.0001,53,27,533,61,100,0.38,1.962962963,397.5785185
AUDUSD,20,0.0001,79,34,488,32,60,0.35,2.323529412,396.8588235
AUDUSD,20,0.0001,58,22,484,55,123,0.31,2.636363636,395.56
AUDUSD,20,0.0001,53,18,463,59,148,0.29,2.944444444,395.3505556
AUDUSD,20,0.0001,51,29,545,63,92,0.41,1.75862069,392.9637931
AUDUSD,20,0.0001,77,27,458,34,80,0.3,2.851851852,391.8444444
AUDUSD,20,0.0001,34,12,476,92,221,0.29,2.833333333,391.1133333
AUDUSD,20,0.0001,49,11,417,57,216,0.21,4.454545455,390.0845455
AUDUSD,20,0.0001,75,12,390,30,155,0.16,6.25,390
AUDUSD,20,0.0001,41,12,439,71,206,0.26,3.416666667,389.9783333
AUDUSD,20,0.0001,58,15,438,51,168,0.23,3.866666667,389.528
AUDUSD,20,0.0001,35,11,453,89,242,0.27,3.181818182,389.1681818
AUDUSD,20,0.0001,57,23,490,55,115,0.32,2.47826087,388.5913043
AUDUSD,20,0.0001,79,17,398,30,116,0.21,4.647058824,388.4011765
AUDUSD,20,0.0001,58,32,534,55,83,0.4,1.8125,387.15
AUDUSD,20,0.0001,69,35,516,44,72,0.38,1.971428571,386.5577143
AUDUSD,20,0.0001,63,31,512,47,79,0.37,2.032258065,384.9909677
AUDUSD,20,0.0001,40,11,441,74,229,0.24,3.636363636,384.8727273
AUDUSD,20,0.0001,43,11,428,67,223,0.23,3.909090909,384.8109091
AUDUSD,20,0.0001,39,11,434,76,230,0.25,3.545454545,384.6818182
AUDUSD,20,0.0001,54,28,524,60,97,0.38,1.928571429,384.0171429
AUDUSD,20,0.0001,61,58,663,47,38,0.55,1.051724138,383.5112069
AUDUSD,20,0.0001,64,15,408,42,152,0.22,4.266666667,382.976
AUDUSD,20,0.0001,77,12,373,29,155,0.16,6.416666667,382.9466667
AUDUSD,20,0.0001,55,15,435,54,169,0.24,3.666666667,382.8
AUDUSD,20,0.0001,74,33,486,36,66,0.35,2.242424242,381.4363636
AUDUSD,20,0.0001,78,12,366,29,158,0.16,6.5,380.64
AUDUSD,20,0.0001,55,21,468,57,127,0.31,2.619047619,379.9714286
AUDUSD,20,0.0001,64,31,497,47,81,0.37,2.064516129,379.643871
AUDUSD,20,0.0001,38,11,439,79,233,0.25,3.454545455,379.1363636
AUDUSD,20,0.0001,60,57,654,47,38,0.55,1.052631579,378.6315789
AUDUSD,20,0.0001,41,13,443,72,193,0.27,3.153846154,377.2315385
AUDUSD,20,0.0001,61,36,530,50,70,0.42,1.694444444,377.1833333
AUDUSD,20,0.0001,74,14,394,32,141,0.18,5.285714286,374.8628571
AUDUSD,20,0.0001,63,28,476,48,91,0.35,2.25,374.85
AUDUSD,20,0.0001,71,36,500,40,65,0.38,1.972222222,374.7222222
AUDUSD,20,0.0001,76,32,464,36,71,0.34,2.375,374.68
AUDUSD,20,0.0001,76,14,382,31,141,0.18,5.428571429,373.2685714
AUDUSD,20,0.0001,60,33,513,52,79,0.4,1.818181818,373.0909091
AUDUSD,20,0.0001,62,16,418,47,156,0.23,3.875,372.5425
AUDUSD,20,0.0001,61,45,572,47,51,0.48,1.355555556,372.1813333
AUDUSD,20,0.0001,62,57,629,46,39,0.54,1.087719298,369.4547368
AUDUSD,20,0.0001,73,18,396,36,124,0.23,4.055555556,369.38
AUDUSD,20,0.0001,59,22,458,54,124,0.3,2.681818182,368.4818182
AUDUSD,20,0.0001,60,17,416,50,152,0.25,3.529411765,367.0588235
AUDUSD,20,0.0001,67,16,398,42,151,0.22,4.1875,366.6575
AUDUSD,20,0.0001,51,12,390,54,197,0.22,4.25,364.65
AUDUSD,20,0.0001,57,34,517,55,77,0.42,1.676470588,364.0288235
AUDUSD,20,0.0001,48,11,397,58,217,0.21,4.363636364,363.7963636
AUDUSD,20,0.0001,64,28,468,48,93,0.34,2.285714286,363.7028571
AUDUSD,20,0.0001,61,17,422,49,151,0.24,3.588235294,363.4164706
AUDUSD,20,0.0001,65,20,430,46,128,0.26,3.25,363.35
AUDUSD,20,0.0001,65,17,412,44,144,0.23,3.823529412,362.3176471
AUDUSD,20,0.0001,72,11,369,34,189,0.15,6.545454545,362.2909091
AUDUSD,20,0.0001,63,36,504,48,70,0.41,1.75,361.62
AUDUSD,20,0.0001,77,32,455,35,70,0.33,2.40625,361.2984375
AUDUSD,20,0.0001,65,14,388,40,158,0.2,4.642857143,360.2857143
AUDUSD,20,0.0001,53,33,520,59,79,0.43,1.606060606,359.1151515
AUDUSD,20,0.0001,57,32,504,56,84,0.4,1.78125,359.1
AUDUSD,20,0.0001,65,35,495,48,75,0.39,1.857142857,358.5214286
AUDUSD,20,0.0001,53,37,542,57,67,0.46,1.432432432,357.1340541
AUDUSD,20,0.0001,76,30,440,35,74,0.32,2.533333333,356.6933333
AUDUSD,20,0.0001,37,13,432,83,203,0.29,2.846153846,356.5661538
AUDUSD,20,0.0001,58,23,441,54,117,0.32,2.52173913,355.8678261
AUDUSD,20,0.0001,59,31,492,53,85,0.38,1.903225806,355.8270968
AUDUSD,20,0.0001,39,12,420,76,212,0.26,3.25,354.9
AUDUSD,20,0.0001,59,24,450,54,114,0.32,2.458333333,354
AUDUSD,20,0.0001,71,17,383,37,132,0.22,4.176470588,351.9094118
AUDUSD,20,0.0001,66,19,405,45,135,0.25,3.473684211,351.7105263
AUDUSD,20,0.0001,61,13,374,43,173,0.2,4.692307692,350.9846154
AUDUSD,20,0.0001,66,35,477,47,75,0.39,1.885714286,350.7994286
AUDUSD,20,0.0001,60,58,616,47,38,0.55,1.034482759,350.4827586
AUDUSD,20,0.0001,65,15,385,41,152,0.21,4.333333333,350.35
AUDUSD,20,0.0001,40,12,404,74,213,0.26,3.333333333,350.1333333
AUDUSD,20,0.0001,77,36,453,33,58,0.36,2.138888889,348.81
AUDUSD,20,0.0001,74,27,423,36,83,0.3,2.740740741,347.8
AUDUSD,20,0.0001,78,27,414,33,80,0.29,2.888888889,346.84
AUDUSD,20,0.0001,70,17,382,38,134,0.22,4.117647059,346.0470588
AUDUSD,20,0.0001,68,14,374,37,153,0.19,4.857142857,345.1485714
AUDUSD,20,0.0001,80,27,401,31,77,0.29,2.962962963,344.562963
AUDUSD,20,0.0001,64,33,467,47,77,0.38,1.939393939,344.1648485
AUDUSD,20,0.0001,34,13,424,92,208,0.31,2.615384615,343.7661538
AUDUSD,20,0.0001,76,18,370,34,123,0.22,4.222222222,343.6888889
AUDUSD,20,0.0001,76,17,366,33,126,0.21,4.470588235,343.6094118
AUDUSD,20,0.0001,68,27,426,42,90,0.32,2.518518519,343.3244444
AUDUSD,20,0.0001,50,12,374,55,198,0.22,4.166666667,342.8333333
AUDUSD,20,0.0001,74,25,413,37,93,0.28,2.96,342.2944
AUDUSD,20,0.0001,79,36,433,31,56,0.36,2.194444444,342.07
AUDUSD,20,0.0001,74,17,374,34,126,0.21,4.352941176,341.88
AUDUSD,20,0.0001,33,12,414,94,224,0.3,2.75,341.55
AUDUSD,20,0.0001,64,36,480,48,72,0.4,1.777777778,341.3333333
AUDUSD,20,0.0001,54,31,489,59,87,0.4,1.741935484,340.7225806
AUDUSD,20,0.0001,62,58,590,46,39,0.54,1.068965517,340.5724138
AUDUSD,20,0.0001,72,32,432,38,72,0.35,2.25,340.2
AUDUSD,20,0.0001,74,18,376,35,123,0.22,4.111111111,340.0711111
AUDUSD,20,0.0001,62,22,416,50,122,0.29,2.818181818,339.9854545
AUDUSD,20,0.0001,69,31,435,40,75,0.35,2.225806452,338.8790323
AUDUSD,20,0.0001,52,18,404,59,148,0.29,2.888888889,338.4622222
AUDUSD,20,0.0001,51,13,375,54,183,0.23,3.923076923,338.3653846
AUDUSD,20,0.0001,66,16,372,42,150,0.22,4.125,337.59
AUDUSD,20,0.0001,60,13,365,44,175,0.2,4.615384615,336.9230769
AUDUSD,20,0.0001,47,11,375,59,218,0.21,4.272727273,336.4772727
AUDUSD,20,0.0001,71,32,433,39,73,0.35,2.21875,336.2515625
AUDUSD,20,0.0001,79,27,395,32,79,0.29,2.925925926,335.1648148
AUDUSD,20,0.0001,42,11,381,68,225,0.23,3.818181818,334.5872727
AUDUSD,20,0.0001,61,34,466,50,76,0.4,1.794117647,334.4235294
AUDUSD,20,0.0001,61,14,365,45,170,0.21,4.357142857,333.975
AUDUSD,20,0.0001,54,17,389,56,155,0.27,3.176470588,333.6247059
AUDUSD,20,0.0001,63,35,462,49,75,0.4,1.8,332.64
AUDUSD,20,0.0001,66,22,396,46,120,0.28,3,332.64
AUDUSD,20,0.0001,61,32,458,50,81,0.38,1.90625,331.76375
AUDUSD,20,0.0001,62,45,512,46,52,0.47,1.377777778,331.5484444
AUDUSD,20,0.0001,69,16,366,38,141,0.21,4.3125,331.45875
AUDUSD,20,0.0001,78,32,412,34,70,0.33,2.4375,331.4025
AUDUSD,20,0.0001,49,36,518,62,70,0.47,1.361111111,331.3761111
AUDUSD,20,0.0001,59,33,461,52,79,0.4,1.787878788,329.6848485
AUDUSD,20,0.0001,60,14,366,46,171,0.21,4.285714286,329.4
AUDUSD,20,0.0001,52,17,398,58,154,0.27,3.058823529,328.7011765
AUDUSD,20,0.0001,63,33,453,47,76,0.38,1.909090909,328.6309091
AUDUSD,20,0.0001,72,30,414,37,75,0.33,2.4,327.888
AUDUSD,20,0.0001,55,31,462,58,88,0.4,1.774193548,327.8709677
AUDUSD,20,0.0001,61,60,586,46,37,0.55,1.016666667,327.6716667
AUDUSD,20,0.0001,80,17,348,29,116,0.2,4.705882353,327.5294118
AUDUSD,20,0.0001,52,26,442,61,105,0.37,2,327.08
AUDUSD,20,0.0001,67,31,432,43,79,0.35,2.161290323,326.7870968
AUDUSD,20,0.0001,54,24,426,59,115,0.34,2.25,325.89
AUDUSD,20,0.0001,62,19,383,50,143,0.26,3.263157895,324.9452632
AUDUSD,20,0.0001,54,23,418,58,118,0.33,2.347826087,323.8591304
AUDUSD,20,0.0001,55,28,445,59,100,0.37,1.964285714,323.4196429
AUDUSD,20,0.0001,60,59,578,47,38,0.55,1.016949153,323.2881356
AUDUSD,20,0.0001,55,33,473,56,79,0.41,1.666666667,323.2166667
AUDUSD,20,0.0001,76,36,424,34,60,0.36,2.111111111,322.24
AUDUSD,20,0.0001,36,14,402,87,195,0.31,2.571428571,320.4514286
AUDUSD,20,0.0001,69,32,424,40,73,0.35,2.15625,319.9875
AUDUSD,20,0.0001,57,57,570,49,39,0.56,1,319.2
AUDUSD,20,0.0001,50,14,372,57,177,0.24,3.571428571,318.8571429
AUDUSD,20,0.0001,62,34,448,50,78,0.39,1.823529412,318.6070588
AUDUSD,20,0.0001,72,35,430,40,70,0.36,2.057142857,318.4457143
AUDUSD,20,0.0001,58,16,366,51,162,0.24,3.625,318.42
AUDUSD,20,0.0001,51,14,364,56,178,0.24,3.642857143,318.24
AUDUSD,20,0.0001,63,63,567,41,32,0.56,1,317.52
AUDUSD,20,0.0001,54,22,404,58,124,0.32,2.454545455,317.3236364
AUDUSD,20,0.0001,60,15,360,47,164,0.22,4,316.8
AUDUSD,20,0.0001,50,13,358,55,184,0.23,3.846153846,316.6923077
AUDUSD,20,0.0001,72,31,401,37,73,0.34,2.322580645,316.6606452
AUDUSD,20,0.0001,79,26,371,33,86,0.28,3.038461538,315.6353846
AUDUSD,20,0.0001,42,12,360,68,208,0.25,3.5,315
AUDUSD,20,0.0001,70,38,438,41,64,0.39,1.842105263,314.6684211
AUDUSD,20,0.0001,71,31,404,38,74,0.34,2.290322581,314.5987097
AUDUSD,20,0.0001,64,35,441,49,77,0.39,1.828571429,314.496
AUDUSD,20,0.0001,61,35,451,51,76,0.4,1.742857143,314.4114286
AUDUSD,20,0.0001,67,32,417,43,77,0.36,2.09375,314.31375
AUDUSD,20,0.0001,73,27,387,36,83,0.3,2.703703704,313.9
AUDUSD,20,0.0001,34,11,376,90,244,0.27,3.090909091,313.7890909
AUDUSD,20,0.0001,75,31,393,35,72,0.33,2.419354839,313.766129
AUDUSD,20,0.0001,62,59,551,46,39,0.54,1.050847458,312.6691525
AUDUSD,20,0.0001,54,20,386,59,140,0.3,2.7,312.66
AUDUSD,20,0.0001,59,57,548,46,38,0.55,1.035087719,311.9754386
AUDUSD,20,0.0001,77,74,534,30,24,0.56,1.040540541,311.1632432
AUDUSD,20,0.0001,44,11,352,64,224,0.22,4,309.76
AUDUSD,20,0.0001,61,15,346,46,164,0.22,4.066666667,309.5546667
AUDUSD,20,0.0001,75,28,385,35,80,0.3,2.678571429,309.375
AUDUSD,20,0.0001,70,37,428,41,66,0.38,1.891891892,307.6972973
AUDUSD,20,0.0001,73,17,340,34,126,0.21,4.294117647,306.6
AUDUSD,20,0.0001,69,26,385,41,94,0.3,2.653846154,306.5192308
AUDUSD,20,0.0001,69,15,333,37,148,0.2,4.6,306.36
AUDUSD,20,0.0001,53,38,475,57,67,0.46,1.394736842,304.75
AUDUSD,20,0.0001,79,25,357,33,90,0.27,3.16,304.5924
AUDUSD,20,0.0001,43,12,354,66,207,0.24,3.583333333,304.44
AUDUSD,20,0.0001,32,12,380,97,227,0.3,2.666666667,304
AUDUSD,20,0.0001,79,31,372,31,67,0.32,2.548387097,303.36
AUDUSD,20,0.0001,54,30,432,58,90,0.39,1.8,303.264
AUDUSD,20,0.0001,72,13,322,33,158,0.17,5.538461538,303.1753846
AUDUSD,20,0.0001,70,32,394,39,73,0.35,2.1875,301.65625
AUDUSD,20,0.0001,57,35,440,55,77,0.42,1.628571429,300.96
AUDUSD,20,0.0001,53,19,372,59,145,0.29,2.789473684,300.9284211
AUDUSD,20,0.0001,64,22,368,47,120,0.28,2.909090909,299.7527273
AUDUSD,20,0.0001,69,28,380,40,85,0.32,2.464285714,299.6571429
AUDUSD,20,0.0001,72,12,312,32,166,0.16,6,299.52
AUDUSD,20,0.0001,54,37,454,55,68,0.45,1.459459459,298.1675676
AUDUSD,20,0.0001,53,24,396,60,116,0.34,2.208333333,297.33
AUDUSD,20,0.0001,72,26,370,38,91,0.29,2.769230769,297.1384615
AUDUSD,20,0.0001,38,13,363,79,203,0.28,2.923076923,297.1015385
AUDUSD,20,0.0001,63,34,411,47,75,0.39,1.852941176,297.0079412
AUDUSD,20,0.0001,53,23,390,59,119,0.33,2.304347826,296.5695652
AUDUSD,20,0.0001,63,23,373,49,118,0.29,2.739130435,296.2917391
AUDUSD,20,0.0001,77,31,371,33,70,0.32,2.483870968,294.8851613
AUDUSD,20,0.0001,73,30,378,36,75,0.32,2.433333333,294.336
AUDUSD,20,0.0001,33,13,372,94,210,0.31,2.538461538,292.7353846
AUDUSD,20,0.0001,75,36,390,34,60,0.36,2.083333333,292.5
AUDUSD,20,0.0001,71,34,389,39,70,0.36,2.088235294,292.4364706
AUDUSD,20,0.0001,53,22,377,59,125,0.32,2.409090909,290.6327273
AUDUSD,20,0.0001,54,15,336,54,172,0.24,3.6,290.304
AUDUSD,20,0.0001,71,37,398,40,66,0.38,1.918918919,290.2172973
AUDUSD,20,0.0001,59,16,342,50,163,0.23,3.6875,290.05875
AUDUSD,20,0.0001,52,37,448,57,68,0.46,1.405405405,289.6259459
AUDUSD,20,0.0001,80,34,372,31,62,0.33,2.352941176,288.8470588
AUDUSD,20,0.0001,40,13,347,74,201,0.27,3.076923077,288.2769231
AUDUSD,20,0.0001,58,34,422,53,78,0.4,1.705882353,287.9529412
AUDUSD,20,0.0001,53,31,421,60,89,0.4,1.709677419,287.9096774
AUDUSD,20,0.0001,60,32,404,51,83,0.38,1.875,287.85
AUDUSD,20,0.0001,52,15,332,56,172,0.25,3.466666667,287.7333333
AUDUSD,20,0.0001,76,74,508,32,26,0.55,1.027027027,286.9513514
AUDUSD,20,0.0001,53,20,360,60,141,0.3,2.65,286.2
AUDUSD,20,0.0001,70,34,386,40,71,0.36,2.058823529,286.0941176
AUDUSD,20,0.0001,59,58,510,46,38,0.55,1.017241379,285.3362069
AUDUSD,20,0.0001,62,60,510,45,38,0.54,1.033333333,284.58
AUDUSD,20,0.0001,64,32,384,46,80,0.37,2,284.16
AUDUSD,20,0.0001,51,44,480,56,54,0.51,1.159090909,283.7454545
AUDUSD,20,0.0001,73,31,365,36,73,0.33,2.35483871,283.6403226
AUDUSD,20,0.0001,66,52,456,40,42,0.49,1.269230769,283.5969231
AUDUSD,20,0.0001,52,33,428,59,80,0.42,1.575757576,283.2581818
AUDUSD,20,0.0001,80,31,354,30,66,0.31,2.580645161,283.2
AUDUSD,20,0.0001,78,36,372,32,59,0.35,2.166666667,282.1
AUDUSD,20,0.0001,58,57,503,47,39,0.55,1.01754386,281.5035088
AUDUSD,20,0.0001,69,38,397,41,64,0.39,1.815789474,281.1386842
AUDUSD,20,0.0001,70,31,366,38,74,0.34,2.258064516,280.9935484
AUDUSD,20,0.0001,53,17,333,56,155,0.27,3.117647059,280.3076471
AUDUSD,20,0.0001,64,34,390,47,77,0.38,1.882352941,278.9647059
AUDUSD,20,0.0001,69,34,381,41,72,0.36,2.029411765,278.3541176
AUDUSD,20,0.0001,46,11,316,59,218,0.21,4.181818182,277.5054545
AUDUSD,20,0.0001,66,53,454,39,40,0.49,1.245283019,277.0256604
AUDUSD,20,0.0001,49,12,307,55,199,0.22,4.083333333,275.7883333
AUDUSD,20,0.0001,63,60,486,42,36,0.54,1.05,275.562
AUDUSD,20,0.0001,66,36,384,44,70,0.39,1.833333333,274.56
AUDUSD,20,0.0001,69,37,387,41,66,0.38,1.864864865,274.247027
AUDUSD,20,0.0001,67,35,387,46,77,0.37,1.914285714,274.1065714
AUDUSD,20,0.0001,62,32,382,49,83,0.37,1.9375,273.84625
AUDUSD,20,0.0001,51,37,428,57,67,0.46,1.378378378,271.3751351
AUDUSD,20,0.0001,70,28,350,39,85,0.31,2.5,271.25
AUDUSD,20,0.0001,73,37,371,36,61,0.37,1.972972973,270.83
AUDUSD,20,0.0001,80,13,275,27,145,0.16,6.153846154,270.7692308
AUDUSD,20,0.0001,52,30,390,60,91,0.4,1.733333333,270.4
AUDUSD,20,0.0001,63,32,370,46,79,0.37,1.96875,269.521875
AUDUSD,20,0.0001,74,30,340,35,75,0.32,2.466666667,268.3733333
AUDUSD,20,0.0001,57,45,441,48,51,0.48,1.266666667,268.128
AUDUSD,20,0.0001,33,11,330,92,246,0.27,3,267.3
AUDUSD,20,0.0001,70,26,330,40,95,0.3,2.692307692,266.5384615
AUDUSD,20,0.0001,65,16,298,42,152,0.22,4.0625,266.3375
AUDUSD,20,0.0001,55,24,351,57,116,0.33,2.291666667,265.44375
AUDUSD,20,0.0001,68,16,296,38,143,0.21,4.25,264.18
AUDUSD,20,0.0001,32,11,323,95,247,0.28,2.909090909,263.0981818
AUDUSD,20,0.0001,36,15,342,87,186,0.32,2.4,262.656
AUDUSD,20,0.0001,79,15,277,28,129,0.18,5.266666667,262.596
AUDUSD,20,0.0001,52,28,372,61,100,0.38,1.857142857,262.5257143
AUDUSD,20,0.0001,55,23,343,56,119,0.32,2.391304348,262.4695652
AUDUSD,20,0.0001,55,30,375,57,92,0.38,1.833333333,261.25
AUDUSD,20,0.0001,59,59,472,46,38,0.55,1,259.6
AUDUSD,20,0.0001,79,16,276,28,121,0.19,4.9375,258.9225
AUDUSD,20,0.0001,56,35,385,55,77,0.42,1.6,258.72
AUDUSD,20,0.0001,73,14,275,31,142,0.18,5.214285714,258.1071429
AUDUSD,20,0.0001,50,29,374,62,94,0.4,1.724137931,257.9310345
AUDUSD,20,0.0001,51,26,355,61,106,0.37,1.961538462,257.6480769
AUDUSD,20,0.0001,68,33,346,41,74,0.36,2.060606061,256.6690909
AUDUSD,20,0.0001,32,13,335,97,213,0.31,2.461538462,255.6307692
AUDUSD,20,0.0001,74,28,322,35,81,0.3,2.642857143,255.3
AUDUSD,20,0.0001,65,52,416,40,42,0.49,1.25,254.8
AUDUSD,20,0.0001,78,31,326,32,70,0.31,2.516129032,254.28
AUDUSD,20,0.0001,48,12,288,56,200,0.22,4,253.44
AUDUSD,20,0.0001,78,17,276,31,126,0.2,4.588235294,253.2705882
AUDUSD,20,0.0001,29,11,320,107,253,0.3,2.636363636,253.0909091
AUDUSD,20,0.0001,53,30,367,59,92,0.39,1.766666667,252.863
AUDUSD,20,0.0001,79,32,320,32,69,0.32,2.46875,252.8
AUDUSD,20,0.0001,39,13,312,75,201,0.27,3,252.72
AUDUSD,20,0.0001,54,21,327,57,131,0.3,2.571428571,252.2571429
AUDUSD,20,0.0001,74,31,327,35,73,0.32,2.387096774,249.7858065
AUDUSD,20,0.0001,69,27,315,39,88,0.31,2.555555556,249.55
AUDUSD,20,0.0001,65,53,415,39,40,0.49,1.226415094,249.3915094
AUDUSD,20,0.0001,52,19,313,59,145,0.29,2.736842105,248.4231579
AUDUSD,20,0.0001,75,32,321,35,72,0.33,2.34375,248.2734375
AUDUSD,20,0.0001,54,34,372,56,78,0.42,1.588235294,248.1458824
AUDUSD,20,0.0001,54,38,386,55,68,0.45,1.421052632,246.8368421
AUDUSD,20,0.0001,53,28,352,60,101,0.37,1.892857143,246.5257143
AUDUSD,20,0.0001,64,64,448,38,31,0.55,1,246.4
AUDUSD,20,0.0001,72,17,276,35,132,0.21,4.235294118,245.4776471
AUDUSD,20,0.0001,41,17,318,77,167,0.32,2.411764706,245.4211765
AUDUSD,20,0.0001,80,12,244,26,153,0.15,6.666666667,244
AUDUSD,20,0.0001,59,32,348,52,85,0.38,1.84375,243.8175
AUDUSD,20,0.0001,44,12,288,63,207,0.23,3.666666667,242.88
AUDUSD,20,0.0001,48,36,396,63,73,0.46,1.333333333,242.88
AUDUSD,20,0.0001,51,45,420,55,53,0.51,1.133333333,242.76
AUDUSD,20,0.0001,52,31,361,60,89,0.4,1.677419355,242.2193548
AUDUSD,20,0.0001,68,15,266,37,150,0.2,4.533333333,241.1733333
AUDUSD,20,0.0001,49,14,287,57,179,0.24,3.5,241.08
AUDUSD,20,0.0001,37,14,304,82,195,0.3,2.642857143,241.0285714
AUDUSD,20,0.0001,77,18,268,32,122,0.21,4.277777778,240.7533333
AUDUSD,20,0.0001,56,32,352,56,87,0.39,1.75,240.24
AUDUSD,20,0.0001,51,43,405,56,57,0.5,1.186046512,240.1744186
AUDUSD,20,0.0001,49,13,277,55,186,0.23,3.769230769,240.1376923
AUDUSD,20,0.0001,55,16,291,53,164,0.24,3.4375,240.075
AUDUSD,20,0.0001,79,28,293,31,77,0.29,2.821428571,239.7367857
AUDUSD,20,0.0001,51,33,369,59,80,0.42,1.545454545,239.5145455
AUDUSD,20,0.0001,52,38,380,57,68,0.46,1.368421053,239.2
AUDUSD,20,0.0001,55,22,308,56,126,0.31,2.5,238.7
AUDUSD,20,0.0001,75,14,262,30,142,0.17,5.357142857,238.6071429
AUDUSD,20,0.0001,77,37,318,32,58,0.36,2.081081081,238.2421622
AUDUSD,20,0.0001,50,36,380,58,70,0.45,1.388888889,237.5
AUDUSD,20,0.0001,59,23,308,52,120,0.3,2.565217391,237.026087
AUDUSD,20,0.0001,74,36,320,34,61,0.36,2.055555556,236.8
AUDUSD,20,0.0001,53,21,302,58,132,0.31,2.523809524,236.2790476
AUDUSD,20,0.0001,72,28,296,36,82,0.31,2.571428571,235.9542857
AUDUSD,20,0.0001,80,36,312,30,58,0.34,2.222222222,235.7333333
AUDUSD,20,0.0001,62,62,434,44,37,0.54,1,234.36
AUDUSD,20,0.0001,51,17,289,58,157,0.27,3,234.09
AUDUSD,20,0.0001,52,20,300,60,141,0.3,2.6,234
AUDUSD,20,0.0001,76,15,256,31,140,0.18,5.066666667,233.472
AUDUSD,20,0.0001,79,14,243,27,135,0.17,5.642857143,233.1064286
AUDUSD,20,0.0001,79,18,264,30,117,0.2,4.388888889,231.7333333
AUDUSD,20,0.0001,51,18,291,59,151,0.28,2.833333333,230.86
AUDUSD,20,0.0001,77,14,245,29,142,0.17,5.5,229.075
AUDUSD,20,0.0001,47,14,272,60,182,0.25,3.357142857,228.2857143
AUDUSD,20,0.0001,58,35,344,53,78,0.4,1.657142857,228.0228571
AUDUSD,20,0.0001,64,63,415,37,31,0.54,1.015873016,227.6571429
AUDUSD,20,0.0001,60,60,420,45,38,0.54,1,226.8
AUDUSD,20,0.0001,70,14,252,34,152,0.18,5,226.8
AUDUSD,20,0.0001,65,19,276,44,136,0.24,3.421052632,226.6105263
AUDUSD,20,0.0001,53,15,267,54,173,0.24,3.533333333,226.416
AUDUSD,20,0.0001,64,16,256,42,152,0.22,4,225.28
AUDUSD,20,0.0001,73,28,287,35,81,0.3,2.607142857,224.475
AUDUSD,20,0.0001,53,35,344,58,78,0.43,1.514285714,223.9931429
AUDUSD,20,0.0001,47,13,269,58,189,0.23,3.615384615,223.6838462
AUDUSD,20,0.0001,51,38,361,57,67,0.46,1.342105263,222.87
AUDUSD,20,0.0001,77,17,245,31,126,0.2,4.529411765,221.9411765
AUDUSD,20,0.0001,71,14,243,33,150,0.18,5.071428571,221.8242857
AUDUSD,20,0.0001,70,27,284,38,88,0.3,2.592592593,220.8888889
AUDUSD,20,0.0001,27,11,289,115,256,0.31,2.454545455,219.9027273
AUDUSD,20,0.0001,73,32,292,36,73,0.33,2.28125,219.82125
AUDUSD,20,0.0001,47,12,255,57,202,0.22,3.916666667,219.725
AUDUSD,20,0.0001,65,57,377,40,39,0.51,1.140350877,219.2552632
AUDUSD,20,0.0001,58,58,406,44,37,0.54,1,219.24
AUDUSD,20,0.0001,67,52,362,38,42,0.47,1.288461538,219.2188462
AUDUSD,20,0.0001,48,13,257,56,187,0.23,3.692307692,218.2523077
AUDUSD,20,0.0001,67,53,359,37,40,0.48,1.264150943,217.8384906
AUDUSD,20,0.0001,80,28,272,30,76,0.28,2.857142857,217.6
AUDUSD,20,0.0001,62,23,278,49,120,0.29,2.695652174,217.3234783
AUDUSD,20,0.0001,79,79,395,26,21,0.55,1,217.25
AUDUSD,20,0.0001,48,14,264,58,180,0.24,3.428571429,217.2342857
AUDUSD,20,0.0001,68,30,290,40,81,0.33,2.266666667,216.92
AUDUSD,20,0.0001,71,28,275,37,84,0.31,2.535714286,216.1696429
AUDUSD,20,0.0001,60,34,314,50,79,0.39,1.764705882,216.1058824
AUDUSD,20,0.0001,43,13,260,65,195,0.25,3.307692308,215
AUDUSD,20,0.0001,42,13,266,67,196,0.25,3.230769231,214.8461538
AUDUSD,20,0.0001,52,25,295,60,113,0.35,2.08,214.76
AUDUSD,20,0.0001,59,45,346,44,50,0.47,1.311111111,213.2128889
AUDUSD,20,0.0001,66,44,330,39,51,0.43,1.5,212.85
